id,tarih,ürün,ürün besin değeri,ürün kategorisi,ürün üretim yeri,market,şehir
360,2024-01-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,Y,S
361,2024-01-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,Y,S
362,2024-01-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,Y,S
363,2024-01-01,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,Y,S
364,2024-01-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,Y,S
365,2024-01-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,Y,S
366,2024-01-01,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,Y,S
367,2024-01-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,Y,S
368,2024-01-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,Y,S
369,2024-01-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,Y,S
370,2024-01-01,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,Y,S
371,2024-01-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,Y,S
372,2024-01-01,Armut,57,meyve,Yurt içi,Y,S
373,2024-01-01,Çilek,39,meyve,Yurt içi,Y,S
374,2024-01-01,Elma,52,meyve,Yurt içi,Y,S
375,2024-01-01,Erik türleri,60,meyve,Yurt içi,Y,S
376,2024-01-01,İncir,80,meyve,Yurt içi,Y,S
377,2024-01-01,Karadut,93,meyve,Yurt içi,Y,S
378,2024-01-01,Karpuz,24,meyve,Yurt içi,Y,S
379,2024-01-01,Kavun,28,meyve,Yurt içi,Y,S
380,2024-01-01,Kayısı,54,meyve,Yurt içi,Y,S
381,2024-01-01,Kiraz,79,meyve,Yurt içi,Y,S
382,2024-01-01,Limon,17,meyve,Yurt içi,Y,S
383,2024-01-01,Mandalina,36,meyve,Yurt içi,Y,S
384,2024-01-01,Muz,90,meyve,Yurt içi,Y,S
385,2024-01-01,Nar,77,meyve,Yurt içi,Y,S
386,2024-01-01,Portakal,41,meyve,Yurt içi,Y,S
387,2024-01-01,Şeftali,49,meyve,Yurt içi,Y,S
388,2024-01-01,Üzüm,74,meyve,Yurt içi,Y,S
389,2024-01-01,Vişne,57,meyve,Yurt içi,Y,S
390,2024-01-01,fındık,110,kuruyemiş,Yurt içi,Y,S
391,2024-01-01,fıstık,115,kuruyemiş,Yurt içi,Y,S
392,2024-01-01,kaju,100,kuruyemiş,Yurt içi,Y,S
393,2024-01-01,badem,110,kuruyemiş,Yurt içi,Y,S
394,2024-01-01,ceviz,120,kuruyemiş,Yurt içi,Y,S
395,2024-01-01,kıyma,120,et,Yurt dışı,Y,S
396,2024-01-01,tavuk,103,et,Yurt dışı,Y,S
397,2024-01-01,hindi,160,et,Yurt dışı,Y,S
398,2024-01-01,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,Y,S
399,2024-01-01,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,Y,S
400,2024-01-01,Bamya,42,sebze ve bakliyat,Yurt dışı,Y,S
401,2024-01-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,Y,S
402,2024-01-01,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,Y,S
403,2024-01-01,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,Y,S
404,2024-01-01,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,Y,S
405,2024-01-01,Domates,25,sebze ve bakliyat,Yurt dışı,Y,S
406,2024-01-01,Enginar,63,sebze ve bakliyat,Yurt dışı,Y,S
407,2024-01-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,Y,S
408,2024-01-01,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,Y,S
409,2024-01-01,Havuç,42,sebze ve bakliyat,Yurt dışı,Y,S
410,2024-01-01,Salatalık,8,sebze ve bakliyat,Yurt dışı,Y,S
411,2024-01-01,Ispanak,25,sebze ve bakliyat,Yurt dışı,Y,S
412,2024-01-01,Kabak,19,sebze ve bakliyat,Yurt dışı,Y,S
413,2024-01-01,Karnabahar,25,sebze ve bakliyat,Yurt dışı,Y,S
414,2024-01-01,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,Y,S
415,2024-01-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,Y,S
416,2024-01-01,Lahana,24,sebze ve bakliyat,Yurt dışı,Y,S
417,2024-01-01,Mantar,16,sebze ve bakliyat,Yurt dışı,Y,S
418,2024-01-01,Marul,15,sebze ve bakliyat,Yurt dışı,Y,S
419,2024-01-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,Y,S
420,2024-01-01,Nohut,376,sebze ve bakliyat,Yurt dışı,Y,S
421,2024-01-01,Pancar,42,sebze ve bakliyat,Yurt dışı,Y,S
422,2024-01-01,Patates,83,sebze ve bakliyat,Yurt dışı,Y,S
423,2024-01-01,Patlıcan,24,sebze ve bakliyat,Yurt dışı,Y,S
424,2024-01-01,Pazı,27,sebze ve bakliyat,Yurt dışı,Y,S
425,2024-01-01,Pırasa,52,sebze ve bakliyat,Yurt dışı,Y,S
426,2024-01-01,Semizotu,32,sebze ve bakliyat,Yurt dışı,Y,S
427,2024-01-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,Y,S
428,2024-01-01,Bulgur,350,tahıl ve ürünleri,Yurt dışı,Y,S
429,2024-01-01,Erişte,390,tahıl ve ürünleri,Yurt dışı,Y,S
430,2024-01-01,Makarna,390,tahıl ve ürünleri,Yurt dışı,Y,S
431,2024-01-01,Mısır,351,tahıl ve ürünleri,Yurt dışı,Y,S
432,2024-01-01,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,Y,S
433,2024-01-01,Nişasta,353,tahıl ve ürünleri,Yurt dışı,Y,S
434,2024-01-01,Pilav,368,tahıl ve ürünleri,Yurt dışı,Y,S
435,2024-01-01,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,Y,S
436,2024-01-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,Y,S
437,2024-01-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,Y,S
438,2024-01-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,Y,S
439,2024-01-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,Y,S
440,2024-01-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,Y,S
441,2024-01-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,Y,S
442,2024-01-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,Y,S
443,2024-01-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,Y,S
444,2024-01-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,Y,S
445,2024-01-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,Y,S
446,2024-01-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,Y,S
447,2024-01-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,Y,S
448,2024-01-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,Y,S
449,2024-01-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,Y,S
450,2024-01-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,Y,S
451,2024-01-01,Armut,57,meyve,Yurt dışı,Y,S
452,2024-01-01,Çilek,39,meyve,Yurt dışı,Y,S
453,2024-01-01,Elma,52,meyve,Yurt dışı,Y,S
454,2024-01-01,Erik türleri,60,meyve,Yurt dışı,Y,S
455,2024-01-01,İncir,80,meyve,Yurt dışı,Y,S
456,2024-01-01,Karadut,93,meyve,Yurt dışı,Y,S
457,2024-01-01,Karpuz,24,meyve,Yurt dışı,Y,S
458,2024-01-01,Kavun,28,meyve,Yurt dışı,Y,S
459,2024-01-01,Kayısı,54,meyve,Yurt dışı,Y,S
460,2024-01-01,Kiraz,79,meyve,Yurt dışı,Y,S
461,2024-01-01,Limon,17,meyve,Yurt dışı,Y,S
462,2024-01-01,Mandalina,36,meyve,Yurt dışı,Y,S
463,2024-01-01,Muz,90,meyve,Yurt dışı,Y,S
464,2024-01-01,Nar,77,meyve,Yurt dışı,Y,S
465,2024-01-01,Portakal,41,meyve,Yurt dışı,Y,S
466,2024-01-01,Şeftali,49,meyve,Yurt dışı,Y,S
467,2024-01-01,Üzüm,74,meyve,Yurt dışı,Y,S
468,2024-01-01,Vişne,57,meyve,Yurt dışı,Y,S
469,2024-01-01,fındık,110,kuruyemiş,Yurt dışı,Y,S
470,2024-01-01,fıstık,115,kuruyemiş,Yurt dışı,Y,S
471,2024-01-01,kaju,100,kuruyemiş,Yurt dışı,Y,S
472,2024-01-01,badem,110,kuruyemiş,Yurt dışı,Y,S
473,2024-01-01,ceviz,120,kuruyemiş,Yurt dışı,Y,S
474,2024-01-01,kıyma,120,et,Yurt içi,K,E
475,2024-01-01,tavuk,103,et,Yurt içi,K,E
476,2024-01-01,hindi,160,et,Yurt içi,K,E
477,2024-01-01,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,K,E
478,2024-01-01,Bakla-taze,72,sebze ve bakliyat,Yurt içi,K,E
479,2024-01-01,Bamya,42,sebze ve bakliyat,Yurt içi,K,E
480,2024-01-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,K,E
481,2024-01-01,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,K,E
482,2024-01-01,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,K,E
483,2024-01-01,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,K,E
484,2024-01-01,Domates,25,sebze ve bakliyat,Yurt içi,K,E
485,2024-01-01,Enginar,63,sebze ve bakliyat,Yurt içi,K,E
486,2024-01-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,K,E
487,2024-01-01,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,K,E
488,2024-01-01,Havuç,42,sebze ve bakliyat,Yurt içi,K,E
489,2024-01-01,Salatalık,8,sebze ve bakliyat,Yurt içi,K,E
490,2024-01-01,Ispanak,25,sebze ve bakliyat,Yurt içi,K,E
491,2024-01-01,Kabak,19,sebze ve bakliyat,Yurt içi,K,E
492,2024-01-01,Karnabahar,25,sebze ve bakliyat,Yurt içi,K,E
493,2024-01-01,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,K,E
494,2024-01-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,K,E
495,2024-01-01,Lahana,24,sebze ve bakliyat,Yurt içi,K,E
496,2024-01-01,Mantar,16,sebze ve bakliyat,Yurt içi,K,E
497,2024-01-01,Marul,15,sebze ve bakliyat,Yurt içi,K,E
498,2024-01-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,K,E
499,2024-01-01,Nohut,376,sebze ve bakliyat,Yurt içi,K,E
500,2024-01-01,Pancar,42,sebze ve bakliyat,Yurt içi,K,E
501,2024-01-01,Patates,83,sebze ve bakliyat,Yurt içi,K,E
502,2024-01-01,Patlıcan,24,sebze ve bakliyat,Yurt içi,K,E
503,2024-01-01,Pazı,27,sebze ve bakliyat,Yurt içi,K,E
504,2024-01-01,Pırasa,52,sebze ve bakliyat,Yurt içi,K,E
505,2024-01-01,Semizotu,32,sebze ve bakliyat,Yurt içi,K,E
506,2024-01-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,K,E
507,2024-01-01,Bulgur,350,tahıl ve ürünleri,Yurt içi,K,E
508,2024-01-01,Erişte,390,tahıl ve ürünleri,Yurt içi,K,E
509,2024-01-01,Makarna,390,tahıl ve ürünleri,Yurt içi,K,E
510,2024-01-01,Mısır,351,tahıl ve ürünleri,Yurt içi,K,E
511,2024-01-01,Mısır unu,353,tahıl ve ürünleri,Yurt içi,K,E
512,2024-01-01,Nişasta,353,tahıl ve ürünleri,Yurt içi,K,E
513,2024-01-01,Pilav,368,tahıl ve ürünleri,Yurt içi,K,E
514,2024-01-01,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,K,E
515,2024-01-01,Şehriye,390,tahıl ve ürünleri,Yurt içi,K,E
516,2024-01-01,Tarhana,329,tahıl ve ürünleri,Yurt içi,K,E
517,2024-01-01,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,K,E
518,2024-01-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,K,E
519,2024-01-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,K,E
520,2024-01-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,K,E
521,2024-01-01,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,K,E
522,2024-01-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,K,E
523,2024-01-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,K,E
524,2024-01-01,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,K,E
525,2024-01-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,K,E
526,2024-01-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,K,E
527,2024-01-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,K,E
528,2024-01-01,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,K,E
529,2024-01-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,K,E
530,2024-01-01,Armut,57,meyve,Yurt içi,K,E
531,2024-01-01,Çilek,39,meyve,Yurt içi,K,E
532,2024-01-01,Elma,52,meyve,Yurt içi,K,E
533,2024-01-01,Erik türleri,60,meyve,Yurt içi,K,E
534,2024-01-01,İncir,80,meyve,Yurt içi,K,E
535,2024-01-01,Karadut,93,meyve,Yurt içi,K,E
536,2024-01-01,Karpuz,24,meyve,Yurt içi,K,E
537,2024-01-01,Kavun,28,meyve,Yurt içi,K,E
538,2024-01-01,Kayısı,54,meyve,Yurt içi,K,E
539,2024-01-01,Kiraz,79,meyve,Yurt içi,K,E
540,2024-01-01,Limon,17,meyve,Yurt içi,K,E
541,2024-01-01,Mandalina,36,meyve,Yurt içi,K,E
542,2024-01-01,Muz,90,meyve,Yurt içi,K,E
543,2024-01-01,Nar,77,meyve,Yurt içi,K,E
544,2024-01-01,Portakal,41,meyve,Yurt içi,K,E
545,2024-01-01,Şeftali,49,meyve,Yurt içi,K,E
546,2024-01-01,Üzüm,74,meyve,Yurt içi,K,E
547,2024-01-01,Vişne,57,meyve,Yurt içi,K,E
548,2024-01-01,fındık,110,kuruyemiş,Yurt içi,K,E
549,2024-01-01,fıstık,115,kuruyemiş,Yurt içi,K,E
550,2024-01-01,kaju,100,kuruyemiş,Yurt içi,K,E
551,2024-01-01,badem,110,kuruyemiş,Yurt içi,K,E
552,2024-01-01,ceviz,120,kuruyemiş,Yurt içi,K,E
553,2024-01-01,kıyma,120,et,Yurt dışı,K,E
554,2024-01-01,tavuk,103,et,Yurt dışı,K,E
555,2024-01-01,hindi,160,et,Yurt dışı,K,E
556,2024-01-01,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,K,E
557,2024-01-01,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,K,E
558,2024-01-01,Bamya,42,sebze ve bakliyat,Yurt dışı,K,E
559,2024-01-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,K,E
560,2024-01-01,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,K,E
561,2024-01-01,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,K,E
562,2024-01-01,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,K,E
563,2024-01-01,Domates,25,sebze ve bakliyat,Yurt dışı,K,E
564,2024-01-01,Enginar,63,sebze ve bakliyat,Yurt dışı,K,E
565,2024-01-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,K,E
566,2024-01-01,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,K,E
567,2024-01-01,Havuç,42,sebze ve bakliyat,Yurt dışı,K,E
568,2024-01-01,Salatalık,8,sebze ve bakliyat,Yurt dışı,K,E
569,2024-01-01,Ispanak,25,sebze ve bakliyat,Yurt dışı,K,E
570,2024-01-01,Kabak,19,sebze ve bakliyat,Yurt dışı,K,E
571,2024-01-01,Karnabahar,25,sebze ve bakliyat,Yurt dışı,K,E
572,2024-01-01,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,K,E
573,2024-01-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,K,E
574,2024-01-01,Lahana,24,sebze ve bakliyat,Yurt dışı,K,E
575,2024-01-01,Mantar,16,sebze ve bakliyat,Yurt dışı,K,E
576,2024-01-01,Marul,15,sebze ve bakliyat,Yurt dışı,K,E
577,2024-01-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,K,E
578,2024-01-01,Nohut,376,sebze ve bakliyat,Yurt dışı,K,E
579,2024-01-01,Pancar,42,sebze ve bakliyat,Yurt dışı,K,E
580,2024-01-01,Patates,83,sebze ve bakliyat,Yurt dışı,K,E
581,2024-01-01,Patlıcan,24,sebze ve bakliyat,Yurt dışı,K,E
582,2024-01-01,Pazı,27,sebze ve bakliyat,Yurt dışı,K,E
583,2024-01-01,Pırasa,52,sebze ve bakliyat,Yurt dışı,K,E
584,2024-01-01,Semizotu,32,sebze ve bakliyat,Yurt dışı,K,E
585,2024-01-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,K,E
586,2024-01-01,Bulgur,350,tahıl ve ürünleri,Yurt dışı,K,E
587,2024-01-01,Erişte,390,tahıl ve ürünleri,Yurt dışı,K,E
588,2024-01-01,Makarna,390,tahıl ve ürünleri,Yurt dışı,K,E
589,2024-01-01,Mısır,351,tahıl ve ürünleri,Yurt dışı,K,E
590,2024-01-01,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,K,E
591,2024-01-01,Nişasta,353,tahıl ve ürünleri,Yurt dışı,K,E
592,2024-01-01,Pilav,368,tahıl ve ürünleri,Yurt dışı,K,E
593,2024-01-01,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,K,E
594,2024-01-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,K,E
595,2024-01-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,K,E
596,2024-01-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,K,E
597,2024-01-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
598,2024-01-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
599,2024-01-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
600,2024-01-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
601,2024-01-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
602,2024-01-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
603,2024-01-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
604,2024-01-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
605,2024-01-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
606,2024-01-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
607,2024-01-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
608,2024-01-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
609,2024-01-01,Armut,57,meyve,Yurt dışı,K,E
610,2024-01-01,Çilek,39,meyve,Yurt dışı,K,E
611,2024-01-01,Elma,52,meyve,Yurt dışı,K,E
612,2024-01-01,Erik türleri,60,meyve,Yurt dışı,K,E
613,2024-01-01,İncir,80,meyve,Yurt dışı,K,E
614,2024-01-01,Karadut,93,meyve,Yurt dışı,K,E
615,2024-01-01,Karpuz,24,meyve,Yurt dışı,K,E
616,2024-01-01,Kavun,28,meyve,Yurt dışı,K,E
617,2024-01-01,Kayısı,54,meyve,Yurt dışı,K,E
618,2024-01-01,Kiraz,79,meyve,Yurt dışı,K,E
619,2024-01-01,Limon,17,meyve,Yurt dışı,K,E
620,2024-01-01,Mandalina,36,meyve,Yurt dışı,K,E
621,2024-01-01,Muz,90,meyve,Yurt dışı,K,E
622,2024-01-01,Nar,77,meyve,Yurt dışı,K,E
623,2024-01-01,Portakal,41,meyve,Yurt dışı,K,E
624,2024-01-01,Şeftali,49,meyve,Yurt dışı,K,E
625,2024-01-01,Üzüm,74,meyve,Yurt dışı,K,E
626,2024-01-01,Vişne,57,meyve,Yurt dışı,K,E
627,2024-01-01,fındık,110,kuruyemiş,Yurt dışı,K,E
628,2024-01-01,fıstık,115,kuruyemiş,Yurt dışı,K,E
629,2024-01-01,kaju,100,kuruyemiş,Yurt dışı,K,E
630,2024-01-01,badem,110,kuruyemiş,Yurt dışı,K,E
631,2024-01-01,ceviz,120,kuruyemiş,Yurt dışı,K,E
632,2024-01-01,kıyma,120,et,Yurt içi,C,E
633,2024-01-01,tavuk,103,et,Yurt içi,C,E
634,2024-01-01,hindi,160,et,Yurt içi,C,E
635,2024-01-01,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,C,E
636,2024-01-01,Bakla-taze,72,sebze ve bakliyat,Yurt içi,C,E
637,2024-01-01,Bamya,42,sebze ve bakliyat,Yurt içi,C,E
638,2024-01-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,C,E
639,2024-01-01,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,C,E
640,2024-01-01,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,C,E
641,2024-01-01,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,C,E
642,2024-01-01,Domates,25,sebze ve bakliyat,Yurt içi,C,E
643,2024-01-01,Enginar,63,sebze ve bakliyat,Yurt içi,C,E
644,2024-01-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,C,E
645,2024-01-01,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,C,E
646,2024-01-01,Havuç,42,sebze ve bakliyat,Yurt içi,C,E
647,2024-01-01,Salatalık,8,sebze ve bakliyat,Yurt içi,C,E
648,2024-01-01,Ispanak,25,sebze ve bakliyat,Yurt içi,C,E
649,2024-01-01,Kabak,19,sebze ve bakliyat,Yurt içi,C,E
650,2024-01-01,Karnabahar,25,sebze ve bakliyat,Yurt içi,C,E
651,2024-01-01,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,C,E
652,2024-01-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,C,E
653,2024-01-01,Lahana,24,sebze ve bakliyat,Yurt içi,C,E
654,2024-01-01,Mantar,16,sebze ve bakliyat,Yurt içi,C,E
655,2024-01-01,Marul,15,sebze ve bakliyat,Yurt içi,C,E
656,2024-01-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,C,E
657,2024-01-01,Nohut,376,sebze ve bakliyat,Yurt içi,C,E
658,2024-01-01,Pancar,42,sebze ve bakliyat,Yurt içi,C,E
659,2024-01-01,Patates,83,sebze ve bakliyat,Yurt içi,C,E
660,2024-01-01,Patlıcan,24,sebze ve bakliyat,Yurt içi,C,E
661,2024-01-01,Pazı,27,sebze ve bakliyat,Yurt içi,C,E
662,2024-01-01,Pırasa,52,sebze ve bakliyat,Yurt içi,C,E
663,2024-01-01,Semizotu,32,sebze ve bakliyat,Yurt içi,C,E
664,2024-01-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,C,E
665,2024-01-01,Bulgur,350,tahıl ve ürünleri,Yurt içi,C,E
666,2024-01-01,Erişte,390,tahıl ve ürünleri,Yurt içi,C,E
667,2024-01-01,Makarna,390,tahıl ve ürünleri,Yurt içi,C,E
668,2024-01-01,Mısır,351,tahıl ve ürünleri,Yurt içi,C,E
669,2024-01-01,Mısır unu,353,tahıl ve ürünleri,Yurt içi,C,E
670,2024-01-01,Nişasta,353,tahıl ve ürünleri,Yurt içi,C,E
671,2024-01-01,Pilav,368,tahıl ve ürünleri,Yurt içi,C,E
672,2024-01-01,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,C,E
673,2024-01-01,Şehriye,390,tahıl ve ürünleri,Yurt içi,C,E
674,2024-01-01,Tarhana,329,tahıl ve ürünleri,Yurt içi,C,E
675,2024-01-01,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,C,E
676,2024-01-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,C,E
677,2024-01-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,C,E
678,2024-01-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,C,E
679,2024-01-01,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,C,E
680,2024-01-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,C,E
681,2024-01-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,C,E
682,2024-01-01,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,C,E
683,2024-01-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,C,E
684,2024-01-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,C,E
685,2024-01-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,C,E
686,2024-01-01,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,C,E
687,2024-01-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,C,E
688,2024-01-01,Armut,57,meyve,Yurt içi,C,E
689,2024-01-01,Çilek,39,meyve,Yurt içi,C,E
690,2024-01-01,Elma,52,meyve,Yurt içi,C,E
691,2024-01-01,Erik türleri,60,meyve,Yurt içi,C,E
692,2024-01-01,İncir,80,meyve,Yurt içi,C,E
693,2024-01-01,Karadut,93,meyve,Yurt içi,C,E
694,2024-01-01,Karpuz,24,meyve,Yurt içi,C,E
695,2024-01-01,Kavun,28,meyve,Yurt içi,C,E
696,2024-01-01,Kayısı,54,meyve,Yurt içi,C,E
697,2024-01-01,Kiraz,79,meyve,Yurt içi,C,E
698,2024-01-01,Limon,17,meyve,Yurt içi,C,E
699,2024-01-01,Mandalina,36,meyve,Yurt içi,C,E
700,2024-01-01,Muz,90,meyve,Yurt içi,C,E
701,2024-01-01,Nar,77,meyve,Yurt içi,C,E
702,2024-01-01,Portakal,41,meyve,Yurt içi,C,E
703,2024-01-01,Şeftali,49,meyve,Yurt içi,C,E
704,2024-01-01,Üzüm,74,meyve,Yurt içi,C,E
705,2024-01-01,Vişne,57,meyve,Yurt içi,C,E
706,2024-01-01,fındık,110,kuruyemiş,Yurt içi,C,E
707,2024-01-01,fıstık,115,kuruyemiş,Yurt içi,C,E
708,2024-01-01,kaju,100,kuruyemiş,Yurt içi,C,E
709,2024-01-01,badem,110,kuruyemiş,Yurt içi,C,E
710,2024-01-01,ceviz,120,kuruyemiş,Yurt içi,C,E
711,2024-01-01,kıyma,120,et,Yurt dışı,C,E
712,2024-01-01,tavuk,103,et,Yurt dışı,C,E
713,2024-01-01,hindi,160,et,Yurt dışı,C,E
714,2024-01-01,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,C,E
715,2024-01-01,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,C,E
716,2024-01-01,Bamya,42,sebze ve bakliyat,Yurt dışı,C,E
717,2024-01-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,C,E
718,2024-01-01,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,C,E
719,2024-01-01,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,C,E
720,2024-01-01,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,C,E
721,2024-01-01,Domates,25,sebze ve bakliyat,Yurt dışı,C,E
